year,score,votes,budget,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,director_codif,writer_codif,director_mapped,votos_por_director,gross
1997.0,6.2,234000.0,75000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,855,5.0,341000.0,161376069.0
1995.0,6.8,54000.0,62000000.0,114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,14,6.0,129187.5,107879496.0
2013.0,6.5,259000.0,28000000.0,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,1929,5.0,108250.0,60795985.0
2015.0,6.3,230000.0,61000000.0,131.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,4130,6.0,260666.67,312296056.0
2011.0,6.6,21000.0,135000.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2937,4519,6.0,35000.0,424088.0
1983.0,5.0,1500.0,25000000.0,111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2905,4.0,1500.0,1402962.0
1988.0,5.7,24000.0,15000000.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,3810,4.0,18000.0,21630088.0
2016.0,5.9,625000.0,175000000.0,123.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,930,6.0,255666.67,746846894.0
1992.0,7.2,55000.0,12000000.0,123.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2388,3200,6.0,42000.0,43440294.0
2002.0,7.0,24000.0,11000000.0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,2494,5.0,156333.33,4247089.0
1989.0,6.5,11000.0,16000000.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,3345,5.0,67580.0,16278590.0
2012.0,7.9,594000.0,120000000.0,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4499,6.0,150333.33,609016565.0
2001.0,7.4,46000.0,7500000.0,210.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1558,2375,4.0,47600.0,11334547.0
2004.0,7.2,500000.0,175000000.0,163.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2910,1657,6.0,158990.0,497409852.0
1982.0,7.4,100000.0,21000000.0,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,1135,6.0,59675.0,177200000.0
1988.0,8.2,810000.0,28000000.0,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,3706,6.0,200818.18,141603197.0
1980.0,7.7,221000.0,3500000.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,2000,4.0,66375.0,83453539.0
2011.0,7.1,89000.0,45000000.0,103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,1869,6.0,61750.0,165184237.0
1986.0,6.9,41000.0,15000000.0,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,507,1779,8.0,148167.74,42724017.0
1980.0,6.4,123000.0,550000.0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2528,4362,3.0,34925.0,39754601.0
1990.0,7.0,34000.0,5300000.0,103.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3156,5.0,14825.0,2554476.0
2002.0,8.7,1500000.0,94000000.0,179.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,1745,6.0,688818.18,947495095.0
2012.0,6.5,67000.0,12000000.0,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,2496,5.0,67000.0,82499399.0
1991.0,6.7,30000.0,29000000.0,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,4163,6.0,57938.89,22773535.0
2002.0,7.3,706000.0,139000000.0,121.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,3983,7.0,214164.29,825025036.0
1983.0,3.0,938.0,5000000.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2207,1604,4.0,938.0,1223200.0
1992.0,6.9,64000.0,7000.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,3671,6.0,108846.15,2040920.0
2003.0,7.1,34000.0,6000000.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,574,7.0,46000.0,2944752.0
2008.0,7.0,30000.0,6000000.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,2261,6.0,129333.33,3175469.0
2000.0,6.5,6900.0,8500000.0,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1571,3875,4.0,6425.0,270745.0
2007.0,6.2,62000.0,34000000.0,103.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,2462,6.0,36000.0,95802916.0
2007.0,7.5,527000.0,150000000.0,138.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,2950,7.0,446857.14,942172396.0
2001.0,6.6,11000.0,3000000.0,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,1249,4.0,13266.67,10031529.0
1995.0,5.7,39000.0,68000000.0,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,1158,5.0,29937.5,35431113.0
2018.0,6.1,151000.0,120000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,3796,6.0,119500.0,428028233.0
2000.0,6.1,46000.0,43000000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,4116,5.0,53000.0,62198945.0
2002.0,6.1,59000.0,10000000.0,117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,212,5.0,227400.0,19576023.0
2015.0,6.7,106000.0,200000000.0,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,476,6.0,106000.0,332207671.0
1993.0,6.7,28000.0,2000000.0,94.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1023,1558,6.0,254200.0,621392.0
2007.0,6.2,163000.0,150000000.0,115.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3130,7.0,370058.82,196393745.0
2009.0,6.3,70000.0,40000000.0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,2868,6.0,417666.67,61601280.0
2017.0,7.5,385000.0,40000000.0,122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1097,6.0,415333.33,171547802.0
2000.0,4.2,20000.0,76000000.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,1884,4.0,20000.0,35134820.0
1998.0,6.5,81000.0,60000000.0,107.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1403,5.0,77440.0,128038368.0
2007.0,7.0,44000.0,1500000.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,6.0,44000.0,22240529.0
1996.0,5.4,19000.0,45000000.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,2452,4.0,19000.0,20351264.0
2002.0,3.4,20000.0,40000000.0,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,3095,4.0,25800.0,18902015.0
2017.0,7.3,386000.0,19400000.0,123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,1558,6.0,254200.0,195333312.0
2001.0,6.4,100000.0,40000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,2020,6.0,106600.0,91753202.0
2010.0,6.3,172000.0,40000000.0,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,3157,6.0,167833.33,91720255.0
1994.0,5.5,13000.0,50000000.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,1039,4.0,10640.67,16487349.0
2011.0,6.0,93000.0,37000000.0,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962,2995,7.0,138600.0,96560591.0
1999.0,6.6,33000.0,80000000.0,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2480,3005,7.0,214164.29,46112640.0
1992.0,5.3,21000.0,6500000.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,2444,4.0,121636.36,29000301.0
2016.0,6.3,124000.0,17000000.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,283,6.0,165714.29,119100758.0
1983.0,4.1,6000.0,6000000.0,105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2296,927,5.0,25278.0,6333135.0
1981.0,6.7,16000.0,18000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858,1584,4.0,14975.0,14110013.0
1995.0,6.5,12000.0,21000000.0,115.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,1140,6.0,19254.09,23440188.0
2006.0,6.7,193000.0,50000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,900,6.0,272250.0,111476513.0
2008.0,8.1,734000.0,33000000.0,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,507,3171,8.0,148167.74,269958228.0
2014.0,6.4,165000.0,66000000.0,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518,1467,5.0,165000.0,203277636.0
1982.0,8.0,78000.0,12000000.0,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3721,6.0,42925.0,22265763.0
1993.0,7.3,46000.0,11000000.0,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,4483,6.0,135581.82,22549338.0
1998.0,7.6,191000.0,27000000.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,117,5.0,241000.0,27200316.0
2016.0,7.8,209000.0,25000000.0,127.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,156,6.0,153500.0,236225193.0
2019.0,7.0,284000.0,100000000.0,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,1633,6.0,174333.33,365971656.0
1998.0,7.2,9900.0,2000000.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,3937,4.0,9900.0,6745362.0
2014.0,7.5,262000.0,5100000.0,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,3009,6.0,122750.0,4942449.0
2005.0,8.0,745000.0,40000000.0,124.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,878,1387,7.0,320000.0,158733820.0
2017.0,6.3,54000.0,10500000.0,93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2577,3970,5.0,143333.33,27869129.0
2006.0,6.8,143000.0,40000000.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,929,7.0,143000.0,114830111.0
2015.0,6.1,15000.0,25000000.0,110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1026,712,6.0,109078.57,906995.0
2003.0,5.7,61000.0,80000000.0,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,2931,7.0,114500.0,43935763.0
1990.0,6.1,81000.0,60000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,3679,7.0,153500.0,157920733.0
1995.0,5.2,6400.0,6400000.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,2598,4.0,6400.0,6858261.0
2014.0,7.0,354000.0,50000000.0,112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223,2912,6.0,362333.33,331333876.0
1985.0,7.8,81000.0,15000000.0,154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2660,2906,9.0,425000.0,98467863.0
2006.0,4.3,38000.0,70000000.0,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1889,2047,5.0,40850.0,38629478.0
1999.0,7.9,540000.0,90000000.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,2158,5.0,455000.0,497375381.0
2011.0,6.2,137000.0,75000000.0,104.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,26,5.0,182300.0,152930623.0
2014.0,6.6,435000.0,85000000.0,139.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1326,6.0,345500.0,288885818.0
1986.0,5.7,6600.0,2000000.0,98.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1615,2469,4.0,10300.0,7369373.0
1981.0,6.5,77000.0,2500000.0,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2325,2104,4.0,26560.0,25533818.0
1987.0,5.5,3800.0,12000000.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,3601,5.0,13262.5,5669831.0
1984.0,5.1,15000.0,20000000.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,549,4.0,11096.57,28078073.0
2003.0,7.1,219000.0,24000000.0,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,803,4.0,393555.56,87135520.0
1993.0,6.8,84000.0,47000000.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,639,6.0,176900.0,48919043.0
1998.0,5.5,11000.0,21000000.0,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1468,2250,4.0,11000.0,13583690.0
2013.0,5.8,176000.0,130000000.0,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,3517,6.0,122083.33,375740705.0
2008.0,6.6,90000.0,10000000.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,2630,6.0,90000.0,33556631.0
2011.0,7.6,320000.0,8000000.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,4438,6.0,129333.33,41097853.0
2003.0,4.4,30000.0,60000000.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,4038,4.0,69000.0,88929111.0
2011.0,5.8,36000.0,3000000.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2916,2388,6.0,99500.0,145676.0
2000.0,7.6,199000.0,48000000.0,147.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2659,3962,6.0,125634.78,207515725.0
2000.0,7.9,260000.0,60000000.0,122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,583,5.0,143125.0,47386287.0
2000.0,6.3,194000.0,45000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,2713,4.0,51953.85,212742720.0
1996.0,5.1,20000.0,4000000.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,724,3353,0.0,7466.67,9336886.0
1998.0,6.3,75000.0,75000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,137,5.0,35200.0,46733235.0
2015.0,7.3,595000.0,130000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,1215,4.0,254833.33,519311965.0
2005.0,7.5,216000.0,70000000.0,164.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,4315,9.0,425000.0,130982129.0
2000.0,7.0,7300.0,1000000.0,94.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,1530,4.0,79100.0,2019121.0
1986.0,6.0,6800.0,12000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,3739,5.0,51344.44,7817314.0
2009.0,6.7,26000.0,800000.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1725,6.0,64500.0,896919.0
2014.0,6.8,65000.0,145000000.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343,1884,4.0,78200.0,275698039.0
2005.0,6.8,95000.0,7000000.0,107.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2350,3591,6.0,63833.33,20901859.0
2011.0,5.8,121000.0,36000000.0,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,3348,5.0,111727.27,86157237.0
1998.0,7.6,177000.0,52000000.0,170.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2716,1802,5.0,84333.33,98126565.0
1988.0,6.2,16000.0,10000000.0,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,371,6.0,175610.0,21486757.0
2011.0,6.9,93000.0,100000.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1967,3038,6.0,106000.0,1938783.0
1988.0,6.9,57000.0,13000000.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,2125,5.0,16300.0,45661556.0
2014.0,4.5,50000.0,5000000.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2665,2347,5.0,50000.0,103687316.0
1997.0,6.9,35000.0,28000000.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1670,5.0,53000.0,41230799.0
2006.0,7.8,450000.0,8000000.0,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,2910,7.0,199666.67,101058954.0
1984.0,6.8,39000.0,15000000.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,2268,5.0,23483.33,28733290.0
1996.0,6.2,34000.0,25000000.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,673,1039,5.0,121333.33,14063331.0
2004.0,6.9,204000.0,400000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1855,6.0,87500.0,46138887.0
2013.0,6.8,105000.0,12000000.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2101,4419,8.0,157166.67,12077441.0
1990.0,7.1,344000.0,70000000.0,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,4064,5.0,68793.33,240031274.0
2018.0,4.2,42000.0,100000000.0,109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1950,6.0,65000.0,132675864.0
1988.0,6.9,3900.0,4000000.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,4110,5.0,4400.0,16262415.0
1997.0,6.3,11000.0,30000000.0,130.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,688,4.0,18125.0,23499102.0
2010.0,6.7,44000.0,15000000.0,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1449,2214,6.0,80333.33,8087000.0
2009.0,6.3,71000.0,14000000.0,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197,1310,6.0,27883.33,13657649.0
2011.0,7.2,150000.0,66000000.0,146.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,2563,9.0,425000.0,177584879.0
2009.0,6.2,81000.0,26000000.0,109.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,457,3493,6.0,113500.0,28190603.0
2012.0,7.0,243000.0,12000000.0,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,2881,6.0,199500.0,126636097.0
2002.0,8.5,756000.0,35000000.0,150.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,3743,6.0,151122.22,120072577.0
2011.0,5.8,157000.0,120000000.0,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,3913,7.0,299750.0,227817248.0
2004.0,6.4,54000.0,26000000.0,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,3332,5.0,121200.0,61315215.0
2008.0,6.2,121000.0,9000000.0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,348,565,5.0,121000.0,82410456.0
2003.0,6.2,93000.0,60000000.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,3667,7.0,242500.0,120801243.0
2007.0,2.4,103000.0,20000000.0,86.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1860,3.0,85250.0,87238158.0
1982.0,7.1,20000.0,13000000.0,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2214,1047,7.0,195400.0,10278575.0
1999.0,7.2,83000.0,31000000.0,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,1237,5.0,53933.33,41067311.0
1999.0,7.2,92000.0,25000000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4283,5.0,122500.0,14902041.0
2005.0,5.8,14000.0,5500000.0,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,4342,5.0,14000.0,50652203.0
2014.0,5.7,61000.0,35000000.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,3967,6.0,255666.67,22126842.0
2015.0,6.8,235000.0,49000000.0,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,3138,7.0,436333.33,102811889.0
2012.0,7.3,334000.0,31000000.0,138.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2400,2128,7.0,370058.82,161772375.0
2012.0,7.9,95000.0,8900000.0,127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1910,2955,8.0,59428.57,29664140.0
1993.0,7.0,2500.0,800000.0,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2845,1840,4.0,4650.0,1001437.0
1998.0,6.5,149000.0,105000000.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,4236,4.0,197400.0,171757863.0
2013.0,3.8,11000.0,250000.0,99.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2151,510,6.0,14133.33,270185.0
2001.0,6.2,59000.0,13000000.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2731,1175,4.0,58500.0,131706809.0
1993.0,4.4,7100.0,8000000.0,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,4284,6.0,109078.57,1708873.0
1993.0,6.4,6700.0,11000000.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798,4204,4.0,6700.0,29296.0
1999.0,6.7,159000.0,73000000.0,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2235,1930,5.0,88727.27,151493655.0
2013.0,6.9,78000.0,9000000.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,1731,6.0,89000.0,13627519.0
1999.0,5.9,86000.0,10000000.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,3454,4.0,42333.33,103166989.0
2014.0,7.5,129000.0,5000000.0,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2298,3537,6.0,129000.0,44779195.0
2010.0,7.3,112000.0,30000000.0,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,3968,7.0,195400.0,24172201.0
1993.0,6.7,119000.0,20000000.0,104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,1734,6.0,78360.0,35739755.0
2006.0,5.8,83000.0,35000000.0,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,1855,6.0,87500.0,99255460.0
2006.0,7.0,43000.0,45000000.0,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,4523,6.0,70225.0,78568977.0
2003.0,5.7,113000.0,30000000.0,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,4422,4.0,58400.0,116632628.0
2014.0,7.1,32000.0,8000000.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2265,3475,6.0,32000.0,1828232.0
1997.0,6.4,40000.0,35000000.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,3325,6.0,61363.64,63856929.0
2004.0,6.0,109000.0,40000000.0,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1625,5.0,47433.33,265126918.0
1985.0,4.8,35000.0,2200000.0,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,590,2819,4.0,35000.0,21930418.0
1983.0,6.8,10000.0,9000000.0,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4199,4.0,7050.0,13030214.0
1991.0,5.9,8000.0,18000000.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,2549,4.0,20500.0,5546827.0
1998.0,6.8,63000.0,50000000.0,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,1498,5.0,199213.33,159710793.0
2012.0,5.9,34000.0,58000000.0,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2189,6.0,34000.0,50365498.0
2010.0,6.2,168000.0,40000000.0,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,747,6.0,80600.0,359126022.0
1988.0,6.0,5500.0,20000000.0,103.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,654,5.0,6202.5,11444204.0
1999.0,6.2,41000.0,25000000.0,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,4164,4.0,17133.33,4152230.0
2013.0,6.6,32000.0,38600000.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,2373,6.0,45222.22,73906736.0
