year,score,votes,runtime,genre_mapped,director_mapped,star_mapped,votos_por_director,rating_mapped,facutracion_por_director,budget,facturacion_por_genre,gross
2015.0,6.6,110000.0,101.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,20000000.0,44331874.3,36606743.0
2015.0,6.7,106000.0,93.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,200000000.0,239229987.45,332207671.0
2015.0,7.0,145000.0,108.0,15.0,60.0,70.0,102137.26,6.0,87793911.98,5000000.0,38930959.49,58980521.0
2015.0,5.3,60000.0,114.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,105000000.0,145508580.85,133718711.0
2015.0,6.0,127000.0,100.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,40000000.0,44331874.3,111711453.0
2015.0,5.7,87000.0,96.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,35000000.0,145508580.85,82347656.0
2015.0,6.6,77000.0,104.0,17.0,40.0,80.0,30064.61,6.0,36815715.74,30000000.0,44331874.3,49263404.0
2015.0,6.3,47000.0,93.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,15000000.0,145508580.85,16137046.0
2015.0,6.7,90000.0,96.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,2000000.0,145508580.85,16810562.0
2015.0,6.5,93000.0,117.0,19.0,40.0,100.0,30064.61,8.0,36815715.74,26000000.0,145508580.85,31807156.0
2015.0,6.3,191000.0,115.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,68000000.0,44331874.3,215863606.0
2015.0,5.7,62000.0,111.0,18.0,70.0,80.0,149101.61,10.0,118734218.5,150000000.0,109325230.22,128388320.0
2015.0,5.5,135000.0,105.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,88000000.0,145508580.85,244874809.0
2015.0,7.0,93000.0,101.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,10000000.0,44331874.3,4366460.0
2015.0,6.6,54000.0,113.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,15000000.0,38930959.49,16322067.0
2015.0,6.2,112000.0,96.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,50000000.0,44331874.3,242786137.0
2015.0,6.6,105000.0,114.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,50000000.0,145508580.85,71561644.0
2015.0,6.4,52000.0,95.0,19.0,50.0,100.0,82822.56,6.0,74591008.15,8000000.0,145508580.85,607595.0
2015.0,5.6,53000.0,115.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,14800000.0,44331874.3,117813057.0
2015.0,6.5,87000.0,101.0,17.0,60.0,80.0,102137.26,8.0,87793911.98,8500000.0,44331874.3,43709744.0
2015.0,6.7,113000.0,89.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,80000000.0,239229987.45,474800000.0
2015.0,7.1,79000.0,123.0,15.0,40.0,90.0,30064.61,8.0,36815715.74,34000000.0,38930959.49,62944815.0
2015.0,6.0,54000.0,110.0,15.0,40.0,100.0,30064.61,8.0,36815715.74,65000000.0,38930959.49,34227298.0
2015.0,6.1,97000.0,97.0,16.0,50.0,80.0,82822.56,8.0,74591008.15,10000000.0,47372409.13,112983889.0
2015.0,6.3,83000.0,103.0,18.0,60.0,90.0,102137.26,10.0,87793911.98,58000000.0,109325230.22,158261424.0
2015.0,5.4,64000.0,105.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,37000000.0,44331874.3,26250020.0
2015.0,8.0,107000.0,159.0,19.0,60.0,90.0,102137.26,1.0,87793911.98,18026148.0,145508580.85,24548038.0
2015.0,6.6,72000.0,101.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,23000000.0,44331874.3,79799880.0
2015.0,6.0,64000.0,118.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,30000000.0,44331874.3,105011053.0
2015.0,6.3,46000.0,111.0,13.0,70.0,90.0,149101.61,8.0,118734218.5,19500000.0,39401196.17,34854990.0
2015.0,6.6,60000.0,95.0,17.0,80.0,100.0,236700.88,6.0,191060303.56,11000000.0,44331874.3,27391084.0
2015.0,5.6,53000.0,92.0,19.0,40.0,90.0,30064.61,6.0,36815715.74,30000000.0,145508580.85,6738764.0
2015.0,6.2,98000.0,109.0,18.0,60.0,90.0,102137.26,8.0,87793911.98,12000000.0,109325230.22,85512300.0
2015.0,6.0,51000.0,92.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,74000000.0,239229987.45,325186032.0
2015.0,7.7,76000.0,137.0,15.0,60.0,90.0,102137.26,5.0,87793911.98,6000000.0,38930959.49,90777.0
2015.0,7.7,126000.0,105.0,17.0,60.0,80.0,102137.26,8.0,87793911.98,8000000.0,44331874.3,9074749.0
2015.0,6.9,30000.0,102.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,2000000.0,44331874.3,1775133.0
2015.0,7.3,123000.0,123.0,19.0,70.0,100.0,149101.61,10.0,118734218.5,35000000.0,145508580.85,61181942.0
2015.0,7.1,28000.0,88.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,100000.0,44331874.3,828874.0
2015.0,6.4,26000.0,104.0,18.0,40.0,90.0,30064.61,6.0,36815715.74,8000000.0,109325230.22,37461274.0
2015.0,5.3,50000.0,97.0,16.0,50.0,80.0,82822.56,6.0,74591008.15,10000000.0,47372409.13,53329150.0
2015.0,7.3,68000.0,90.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,8000000.0,239229987.45,5659286.0
2015.0,6.4,22000.0,108.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,6000000.0,44331874.3,422746.0
2015.0,7.3,81000.0,102.0,19.0,70.0,100.0,149101.61,6.0,118734218.5,13000000.0,145508580.85,35259653.0
2015.0,6.6,32000.0,122.0,17.0,50.0,100.0,82822.56,10.0,74591008.15,10000000.0,44331874.3,85978292.0
2015.0,4.9,56000.0,93.0,16.0,60.0,90.0,102137.26,8.0,87793911.98,35000000.0,47372409.13,95437994.0
2015.0,6.3,12000.0,103.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,3200000.0,44331874.3,5425148.0
2015.0,6.7,15000.0,79.0,17.0,50.0,70.0,82822.56,6.0,74591008.15,600000.0,44331874.3,7205073.0
2015.0,5.3,19000.0,122.0,15.0,70.0,90.0,149101.61,6.0,118734218.5,10000000.0,38930959.49,3334927.0
2015.0,5.5,69000.0,107.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,60000000.0,145508580.85,47275717.0
2015.0,6.4,77000.0,106.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,12000000.0,38930959.49,33213241.0
2015.0,6.0,29000.0,98.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,7500000.0,38930959.49,381839.0
2015.0,6.1,29000.0,101.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,16000000.0,38930959.49,2084628.0
2015.0,7.2,82000.0,103.0,18.0,40.0,90.0,30064.61,6.0,36815715.74,7000000.0,109325230.22,17986781.0
2015.0,5.2,49000.0,87.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,35000000.0,145508580.85,51380201.0
2015.0,6.2,66000.0,98.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,15000000.0,44331874.3,61548707.0
2015.0,5.8,40000.0,115.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,40000000.0,145508580.85,24177137.0
2015.0,6.4,68000.0,101.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,25000000.0,44331874.3,52395996.0
2015.0,4.8,3500.0,121.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,5000000.0,38930959.49,4842699.0
2015.0,7.1,51000.0,105.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,36000000.0,145508580.85,157029618.0
2015.0,7.1,43000.0,88.0,13.0,60.0,90.0,102137.26,9.0,87793911.98,99000000.0,239229987.45,246233113.0
2015.0,5.5,11000.0,106.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,15000000.0,44331874.3,3394174.0
2015.0,6.1,15000.0,110.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,38930959.49,906995.0
2015.0,5.0,18000.0,92.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,90000000.0,239229987.45,234798636.0
2015.0,5.2,42000.0,83.0,16.0,60.0,100.0,102137.26,8.0,87793911.98,3300000.0,47372409.13,38356892.0
2015.0,5.8,22000.0,107.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,17000000.0,44331874.3,42426912.0
2015.0,7.7,58000.0,108.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,81200000.0,239229987.45,97571250.0
2015.0,6.6,12000.0,109.0,15.0,70.0,100.0,149101.61,6.0,118734218.5,11000000.0,38930959.49,1160724.0
2015.0,4.3,20000.0,81.0,16.0,50.0,80.0,82822.56,6.0,74591008.15,100000.0,47372409.13,42964410.0
2015.0,6.9,44000.0,84.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,2000000.0,145508580.85,1295574.0
2015.0,6.3,31000.0,88.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,800000.0,39401196.17,143658.0
2015.0,4.2,7500.0,118.0,18.0,60.0,80.0,102137.26,10.0,87793911.98,5000000.0,109325230.22,2333684.0
2015.0,5.4,6500.0,97.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,2000000.0,145508580.85,2801508.0
2015.0,6.1,21000.0,107.0,17.0,70.0,90.0,149101.61,6.0,118734218.5,28000000.0,44331874.3,8527658.0
2015.0,5.4,33000.0,91.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,35000000.0,44331874.3,14431253.0
2015.0,5.1,38000.0,93.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,14000000.0,44331874.3,13081651.0
2015.0,6.6,19000.0,90.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,1000000.0,44331874.3,14659448.0
2015.0,5.9,23000.0,101.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,18000000.0,44331874.3,41325328.0
2015.0,6.9,62000.0,104.0,15.0,50.0,90.0,82822.56,10.0,74591008.15,11000000.0,38930959.49,29355203.0
2015.0,6.5,14000.0,120.0,15.0,60.0,80.0,102137.26,10.0,87793911.98,3000000.0,38930959.49,73256266.0
2015.0,6.0,19000.0,127.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,65000000.0,145508580.85,122606884.0
2016.0,5.7,35000.0,118.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,25000000.0,44331874.3,48782670.0
2016.0,5.9,625000.0,123.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,175000000.0,145508580.85,746846894.0
2016.0,6.9,191000.0,132.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,90000000.0,145508580.85,162360636.0
2016.0,7.8,694000.0,147.0,19.0,80.0,100.0,236700.88,8.0,191060303.56,250000000.0,145508580.85,1153337496.0
2016.0,6.8,249000.0,123.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,160000000.0,145508580.85,439048914.0
2016.0,8.0,932000.0,108.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,58000000.0,145508580.85,782836791.0
2016.0,7.5,628000.0,115.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,165000000.0,145508580.85,677796076.0
2016.0,7.3,446000.0,117.0,16.0,50.0,100.0,82822.56,8.0,74591008.15,9000000.0,47372409.13,278454417.0
2016.0,7.4,220000.0,106.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,20000000.0,38930959.49,208314186.0
2016.0,7.1,235000.0,88.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,9900000.0,39401196.17,157830487.0
2016.0,7.6,289000.0,107.0,13.0,0.0,80.0,45083.33,10.0,56779632.21,150000000.0,239229987.45,644411850.0
2016.0,6.9,404000.0,144.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,178000000.0,145508580.85,543934105.0
2016.0,7.9,201000.0,118.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,5000000.0,44331874.3,23123592.0
2016.0,7.1,140000.0,108.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,75000000.0,239229987.45,634208384.0
2016.0,8.0,527000.0,128.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,30000000.0,44331874.3,448906865.0
2016.0,7.3,242000.0,134.0,16.0,70.0,90.0,149101.61,6.0,118734218.5,40000000.0,47372409.13,321788219.0
2016.0,7.0,364000.0,116.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,110000000.0,38930959.49,303144152.0
2016.0,8.0,450000.0,108.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,150000000.0,239229987.45,1024121104.0
2016.0,6.1,101000.0,114.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,115000000.0,145508580.85,164989338.0
2016.0,7.3,126000.0,144.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,50000000.0,145508580.85,69411370.0
2016.0,7.8,572000.0,133.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,200000000.0,145508580.85,1056057720.0
2016.0,6.4,655000.0,152.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,250000000.0,145508580.85,873637528.0
2016.0,7.1,141000.0,95.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,145000000.0,239229987.45,521170825.0
2016.0,5.2,171000.0,120.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,165000000.0,145508580.85,389681935.0
2016.0,6.7,160000.0,127.0,18.0,70.0,90.0,149101.61,8.0,118734218.5,110000000.0,109325230.22,296482446.0
2016.0,7.3,422000.0,132.0,18.0,70.0,100.0,149101.61,8.0,118734218.5,180000000.0,109325230.22,814044001.0
2016.0,5.5,87000.0,107.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,40000000.0,145508580.85,312242626.0
2016.0,6.3,62000.0,113.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,31500000.0,145508580.85,38803993.0
2016.0,5.8,72000.0,91.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,35000000.0,145508580.85,81093313.0
2016.0,6.3,124000.0,86.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,17000000.0,145508580.85,119100758.0
2016.0,6.5,176000.0,112.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,45000000.0,39401196.17,173185859.0
2016.0,6.0,93000.0,108.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,10000000.0,145508580.85,118587880.0
2016.0,6.7,209000.0,117.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,144000000.0,145508580.85,229147509.0
2016.0,7.3,271000.0,128.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,44000000.0,145508580.85,155160045.0
2016.0,6.2,87000.0,117.0,16.0,50.0,90.0,82822.56,6.0,74591008.15,7000000.0,47372409.13,3377430.0
2016.0,7.4,284000.0,111.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,4000000.0,38930959.49,65336603.0
2016.0,6.6,213000.0,123.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,120000000.0,145508580.85,415484914.0
2016.0,7.8,257000.0,137.0,15.0,40.0,90.0,30064.61,6.0,36815715.74,9000000.0,38930959.49,78988148.0
2016.0,6.3,166000.0,107.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,50000000.0,145508580.85,216972543.0
2016.0,6.2,168000.0,110.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,180000000.0,145508580.85,356700357.0
2016.0,7.2,104000.0,161.0,15.0,80.0,100.0,236700.88,6.0,191060303.56,46000000.0,38930959.49,23834809.0
2016.0,5.4,110000.0,127.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,140000000.0,145508580.85,150680864.0
2016.0,6.2,165000.0,121.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,75000000.0,145508580.85,220021259.0
2016.0,6.5,260000.0,129.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,90000000.0,145508580.85,334897606.0
2016.0,7.5,68000.0,132.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,13000000.0,38930959.49,9101546.0
2016.0,7.4,264000.0,106.0,18.0,70.0,80.0,149101.61,10.0,118734218.5,175000000.0,109325230.22,966554929.0
2016.0,7.2,300000.0,103.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,15000000.0,145508580.85,110216998.0
2016.0,7.3,250000.0,97.0,13.0,80.0,90.0,236700.88,10.0,191060303.56,200000000.0,239229987.45,1028570942.0
2016.0,6.3,119000.0,81.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,4900000.0,38930959.49,148868835.0
2016.0,4.8,36000.0,94.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,900000.0,44331874.3,9097072.0
2016.0,7.1,146000.0,124.0,19.0,70.0,90.0,149101.61,6.0,118734218.5,85000000.0,145508580.85,119520023.0
2016.0,6.1,144000.0,118.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,60000000.0,145508580.85,162146076.0
2016.0,6.5,71000.0,123.0,17.0,70.0,90.0,149101.61,6.0,118734218.5,35000000.0,44331874.3,211952420.0
2016.0,6.1,83000.0,110.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,38000000.0,44331874.3,112343513.0
2016.0,5.3,28000.0,118.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,6000000.0,145508580.85,201890.0
2016.0,6.3,69000.0,115.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,20000000.0,145508580.85,23177948.0
2016.0,7.1,157000.0,107.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,110000000.0,145508580.85,121790373.0
2016.0,5.8,41000.0,92.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,8000000.0,145508580.85,8809407.0
2016.0,5.8,53000.0,108.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,28000000.0,145508580.85,16457494.0
2016.0,7.3,110000.0,104.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,9000000.0,44331874.3,19370020.0
2016.0,6.4,90000.0,146.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,40000000.0,38930959.49,26620002.0
2016.0,5.9,149000.0,99.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,60000000.0,145508580.85,205754447.0
2016.0,5.9,117000.0,102.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,25000000.0,44331874.3,94073028.0
2016.0,5.2,103000.0,112.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,38000000.0,145508580.85,109906372.0
2016.0,6.5,75000.0,92.0,13.0,40.0,100.0,30064.61,10.0,36815715.74,125000000.0,239229987.45,346864886.0
2016.0,5.7,113000.0,120.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,110000000.0,145508580.85,179246868.0
2016.0,7.4,74000.0,118.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,5000000.0,44331874.3,9588282.0
2016.0,7.0,109000.0,97.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,3000000.0,44331874.3,4935501.0
2016.0,5.9,128000.0,103.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,150000000.0,145508580.85,334933831.0
2016.0,6.2,117000.0,100.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,20000000.0,44331874.3,183936074.0
2016.0,6.8,95000.0,97.0,15.0,50.0,90.0,82822.56,8.0,74591008.15,36000000.0,38930959.49,88528280.0
2016.0,6.0,84000.0,97.0,16.0,60.0,80.0,102137.26,8.0,87793911.98,10000000.0,47372409.13,73929392.0
2016.0,7.2,101000.0,139.0,15.0,80.0,90.0,236700.88,8.0,191060303.56,24000000.0,38930959.49,64414761.0
2016.0,6.2,98000.0,113.0,18.0,60.0,90.0,102137.26,10.0,87793911.98,170000000.0,109325230.22,299820798.0
2016.0,6.2,96000.0,83.0,19.0,70.0,100.0,149101.61,6.0,118734218.5,35000000.0,145508580.85,27979040.0
2016.0,5.7,60000.0,94.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,105000000.0,239229987.45,408754975.0
2016.0,7.4,96000.0,133.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,45000000.0,145508580.85,52185751.0
2016.0,5.9,60000.0,105.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,40000000.0,145508580.85,29918745.0
2016.0,6.5,188000.0,87.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,75000000.0,239229987.45,875458631.0
2016.0,7.3,42000.0,119.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,7000000.0,44331874.3,7214806.0
2016.0,5.7,190000.0,115.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,125000000.0,145508580.85,240697856.0
2016.0,6.0,87000.0,112.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,135000000.0,145508580.85,245623848.0
2016.0,6.9,53000.0,117.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,10000000.0,44331874.3,4644472.0
2016.0,6.3,40000.0,92.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,20000000.0,145508580.85,14857808.0
2016.0,6.1,46000.0,89.0,16.0,50.0,80.0,82822.56,6.0,74591008.15,5000000.0,47372409.13,11084630.0
2016.0,6.4,80000.0,117.0,18.0,90.0,80.0,428702.7,10.0,285545745.11,140000000.0,109325230.22,195243411.0
2016.0,4.7,66000.0,101.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,50000000.0,145508580.85,56722693.0
2016.0,6.3,84000.0,97.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,73000000.0,239229987.45,352333929.0
2016.0,6.4,54000.0,129.0,19.0,80.0,90.0,236700.88,6.0,191060303.56,108000000.0,145508580.85,22678555.0
2016.0,6.5,120000.0,96.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,19000000.0,145508580.85,85251425.0
2016.0,5.7,79000.0,98.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,40000000.0,145508580.85,125729635.0
2016.0,7.2,54000.0,133.0,15.0,70.0,90.0,149101.61,8.0,118734218.5,20000000.0,38930959.49,25975621.0
2016.0,6.2,104000.0,111.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,38000000.0,44331874.3,118102725.0
2016.0,6.2,61000.0,109.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,15000000.0,44331874.3,4531320.0
2016.0,5.7,43000.0,123.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,100000000.0,145508580.85,94061311.0
2016.0,6.9,55000.0,139.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,50000000.0,145508580.85,25035950.0
2016.0,6.7,60000.0,120.0,13.0,70.0,90.0,149101.61,6.0,118734218.5,20000000.0,39401196.17,14880939.0
2016.0,6.7,55000.0,102.0,19.0,60.0,90.0,102137.26,10.0,87793911.98,65000000.0,145508580.85,143695338.0
2016.0,6.3,47000.0,100.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,15000000.0,145508580.85,20651333.0
2016.0,7.5,83000.0,108.0,18.0,70.0,80.0,149101.61,8.0,118734218.5,43000000.0,109325230.22,47309313.0
2016.0,7.8,121000.0,101.0,13.0,60.0,100.0,102137.26,10.0,87793911.98,60000000.0,239229987.45,76249438.0
2016.0,6.6,73000.0,96.0,17.0,80.0,100.0,236700.88,8.0,191060303.56,30000000.0,44331874.3,43763247.0
2016.0,5.0,43000.0,89.0,16.0,50.0,80.0,82822.56,6.0,74591008.15,5000000.0,47372409.13,45173154.0
2016.0,5.6,10000.0,94.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,20000000.0,239229987.45,13385737.0
2016.0,6.3,26000.0,107.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,20000000.0,145508580.85,46771565.0
2016.0,5.7,10000.0,127.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,44331874.3,3885342.0
2016.0,5.9,72000.0,105.0,17.0,60.0,70.0,102137.26,6.0,87793911.98,45000000.0,44331874.3,114501299.0
2016.0,6.4,52000.0,76.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,3500000.0,239229987.45,4462034.0
2016.0,6.8,21000.0,89.0,13.0,0.0,90.0,45083.33,10.0,56779632.21,30000000.0,239229987.45,106127278.0
2016.0,6.1,42000.0,98.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,30000000.0,44331874.3,9169507.0
2016.0,6.1,56000.0,99.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,9000000.0,38930959.49,81705746.0
2016.0,5.4,11000.0,109.0,15.0,70.0,90.0,149101.61,6.0,118734218.5,30000000.0,38930959.49,678150.0
2016.0,4.8,41000.0,93.0,16.0,60.0,90.0,102137.26,8.0,87793911.98,10000000.0,47372409.13,39712000.0
2016.0,6.5,96000.0,98.0,13.0,60.0,100.0,102137.26,6.0,87793911.98,27000000.0,39401196.17,93282604.0
2016.0,5.7,16000.0,104.0,13.0,70.0,80.0,149101.61,10.0,118734218.5,125000000.0,239229987.45,64493915.0
2016.0,6.6,12000.0,88.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,3800000.0,44331874.3,1138609.0
2016.0,3.5,20000.0,92.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,5000000.0,44331874.3,22227514.0
2016.0,6.0,29000.0,94.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,18000000.0,44331874.3,90632641.0
2016.0,6.2,22000.0,113.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,40000000.0,145508580.85,30930984.0
2016.0,6.1,37000.0,105.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,6000000.0,38930959.49,2840408.0
2016.0,6.4,24000.0,90.0,17.0,50.0,90.0,82822.56,10.0,74591008.15,3000000.0,44331874.3,21401949.0
2016.0,7.7,27000.0,104.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,8000000.0,44331874.3,685780.0
2016.0,5.9,55000.0,102.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,40000000.0,145508580.85,124608438.0
2016.0,6.0,4900.0,90.0,13.0,60.0,90.0,102137.26,10.0,87793911.98,60000000.0,239229987.45,23157646.0
2016.0,5.3,12000.0,87.0,16.0,60.0,80.0,102137.26,8.0,87793911.98,5000000.0,47372409.13,9037058.0
2017.0,7.9,628000.0,130.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,180000000.0,145508580.85,853983911.0
2017.0,6.9,203000.0,118.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,30000000.0,145508580.85,176600207.0
2017.0,7.3,478000.0,135.0,16.0,60.0,90.0,102137.26,6.0,87793911.98,35000000.0,47372409.13,701796444.0
2017.0,7.4,540000.0,133.0,19.0,60.0,100.0,102137.26,8.0,87793911.98,175000000.0,145508580.85,880166924.0
2017.0,8.0,486000.0,164.0,19.0,90.0,90.0,428702.7,6.0,285545745.11,150000000.0,145508580.85,259334548.0
2017.0,7.6,596000.0,136.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,200000000.0,145508580.85,863756051.0
2017.0,6.9,336000.0,119.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,90000000.0,145508580.85,962542945.0
2017.0,5.5,170000.0,116.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,69000000.0,145508580.85,177856751.0
2017.0,5.8,30000.0,97.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,12000000.0,44331874.3,37270721.0
2017.0,6.6,214000.0,136.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,250000000.0,145508580.85,1236005118.0
2017.0,7.7,517000.0,104.0,16.0,60.0,100.0,102137.26,6.0,87793911.98,4500000.0,47372409.13,255589157.0
2017.0,7.8,582000.0,106.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,100000000.0,145508580.85,527016307.0
2017.0,8.4,417000.0,105.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,175000000.0,239229987.45,807817888.0
2017.0,7.6,466000.0,113.0,19.0,70.0,90.0,149101.61,6.0,118734218.5,34000000.0,145508580.85,226945087.0
2017.0,6.3,114000.0,97.0,13.0,60.0,80.0,102137.26,10.0,87793911.98,125000000.0,239229987.45,527965936.0
